misc_Age,misc_CrdY,misc_CrdR,misc_Fls,misc_Fld,misc_Off,misc_Recov,misc_PKwon,misc_PKcon,misc_OG,misc_Int,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_KP,passing_PPA,passing_PrgP,playingtime_MP,playingtime_Starts,playingtime_Subs,playingtime_PPM,playingtime_+/-90,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,possession_PrgC,possession_PrgR,possession_PrgDist,possession_Mis,possession_Dis,possession_Succ%,shooting_Gls,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_xG,shooting_npxG/Sh,stats_G-PK,stats_npxG+xAG,stats_Gls.1,stats_Ast.1,stats_xG.1,stats_xAG.1,pca_possession_Carries,pca_possession_Succ,misc_Pos_DF,misc_Pos_FW,misc_Pos_GK,misc_Pos_MF,misc_Comp_Belgian Pro League,misc_Comp_Eredivise,misc_Comp_Primeira Liga Portugal,misc_Comp_de Bundesliga,misc_Comp_eng Premier League,misc_Comp_es La Liga,misc_Comp_fr Ligue 1,misc_Comp_it Serie A,misc_Nation_0,misc_Nation_al ALB,misc_Nation_am ARM,misc_Nation_ao ANG,misc_Nation_ar ARG,misc_Nation_at AUT,misc_Nation_au AUS,misc_Nation_ba BIH,misc_Nation_be BEL,misc_Nation_bf BFA,misc_Nation_bg BUL,misc_Nation_bj BEN,misc_Nation_br BRA,misc_Nation_ca CAN,misc_Nation_cd COD,misc_Nation_cf CTA,misc_Nation_cg CGO,misc_Nation_ch SUI,misc_Nation_ci CIV,misc_Nation_cl CHI,misc_Nation_cm CMR,misc_Nation_cn CHN,misc_Nation_co COL,misc_Nation_cr CRC,misc_Nation_cv CPV,misc_Nation_cw CUW,misc_Nation_cy CYP,misc_Nation_cz CZE,misc_Nation_de GER,misc_Nation_dk DEN,misc_Nation_do DOM,misc_Nation_dz ALG,misc_Nation_ec ECU,misc_Nation_ee EST,misc_Nation_eg EGY,misc_Nation_eng ENG,misc_Nation_es ESP,misc_Nation_fi FIN,misc_Nation_fr FRA,misc_Nation_ga GAB,misc_Nation_ge GEO,misc_Nation_gh GHA,misc_Nation_gm GAM,misc_Nation_gn GUI,misc_Nation_gp GLP,misc_Nation_gq EQG,misc_Nation_gr GRE,misc_Nation_gw GNB,misc_Nation_hn HON,misc_Nation_hr CRO,misc_Nation_ht HAI,misc_Nation_hu HUN,misc_Nation_id IDN,misc_Nation_ie IRL,misc_Nation_il ISR,misc_Nation_ir IRN,misc_Nation_is ISL,misc_Nation_it ITA,misc_Nation_jm JAM,misc_Nation_jp JPN,misc_Nation_ke KEN,misc_Nation_km COM,misc_Nation_kr KOR,misc_Nation_lu LUX,misc_Nation_ly LBY,misc_Nation_ma MAR,misc_Nation_me MNE,misc_Nation_mk MKD,misc_Nation_ml MLI,misc_Nation_mq MTQ,misc_Nation_mr MTN,misc_Nation_mt MLT,misc_Nation_mx MEX,misc_Nation_mz MOZ,misc_Nation_ng NGA,misc_Nation_nir NIR,misc_Nation_nl NED,misc_Nation_no NOR,misc_Nation_nz NZL,misc_Nation_pa PAN,misc_Nation_pe PER,misc_Nation_pl POL,misc_Nation_ps PLE,misc_Nation_pt POR,misc_Nation_py PAR,misc_Nation_ro ROU,misc_Nation_rs SRB,misc_Nation_ru RUS,misc_Nation_sct SCO,misc_Nation_se SWE,misc_Nation_si SVN,misc_Nation_sk SVK,misc_Nation_sl SLE,misc_Nation_sn SEN,misc_Nation_sr SUR,misc_Nation_sy SYR,misc_Nation_tg TOG,misc_Nation_tn TUN,misc_Nation_tr TUR,misc_Nation_ua UKR,misc_Nation_us USA,misc_Nation_uy URU,misc_Nation_uz UZB,misc_Nation_ve VEN,misc_Nation_wls WAL,misc_Nation_xk KVX,misc_Nation_za RSA,misc_Nation_zm ZAM,misc_Nation_zw ZIM,fee
21,6,0,28.0,41.0,4.0,134.0,1.0,1.0,0,23.0,72.5,4.0,3.6,3.9,38.0,37.0,130.0,30,24,6,1.67,0.42,34.2,22.1,12.1,0.56,75.0,202.0,2114.0,71.0,34.0,55.4,6,35.1,1.71,0.6,0.16,0.46,17.2,5.6,0.15,6,9.2,0.28,0.18,0.26,0.17,1.2152124149777188,2.8058211976693723,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0
24,3,0,37.0,33.0,1.0,230.0,0.0,1.0,1,37.0,81.2,4.0,3.4,4.7,40.0,43.0,249.0,32,31,1,2.0,0.77,47.4,36.7,10.7,0.36,53.0,86.0,4247.0,49.0,33.0,58.2,4,25.0,1.74,0.43,0.08,0.31,19.6,5.0,0.1,4,8.4,0.13,0.13,0.17,0.11,4.380155816297949,1.8999932541117575,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0
23,9,0,37.0,13.0,1.0,210.0,0.0,0.0,0,24.0,65.3,3.0,2.4,2.0,22.0,17.0,154.0,29,20,9,1.59,-0.21,25.8,27.3,-1.5,-0.08,21.0,38.0,1386.0,28.0,14.0,66.7,1,26.7,0.78,0.21,0.07,0.25,24.8,0.6,0.04,1,2.9,0.05,0.16,0.03,0.12,0.19630455010300504,-0.5667171716530851,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
21,3,0,19.0,7.0,0.0,77.0,0.0,0.0,0,17.0,77.3,0.0,1.1,0.8,17.0,14.0,60.0,18,13,5,1.28,-0.28,14.9,19.5,-4.6,-0.32,40.0,64.0,1987.0,30.0,9.0,62.5,1,33.3,0.42,0.14,0.17,0.5,13.6,0.6,0.1,1,1.7,0.07,0.0,0.04,0.07,-0.02358974856919756,-0.25502776620091683,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
22,6,0,52.0,54.0,21.0,71.0,0.0,0.0,0,3.0,59.7,4.0,1.6,0.6,20.0,5.0,18.0,37,30,7,1.0,-0.35,29.9,35.4,-5.5,-0.19,10.0,118.0,459.0,85.0,48.0,36.4,8,41.0,2.12,0.87,0.13,0.32,12.9,7.8,0.13,8,9.4,0.28,0.14,0.27,0.06,-0.35342066696361246,0.19702814498470478,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0
19,2,0,9.0,11.0,0.0,52.0,1.0,1.0,0,21.0,87.1,1.0,0.4,0.2,4.0,1.0,36.0,14,11,3,1.07,-0.09,16.0,15.9,0.1,0.01,16.0,0.0,1825.0,13.0,2.0,73.3,0,25.0,0.69,0.17,0.0,0.0,18.6,1.0,0.13,0,1.4,0.0,0.09,0.09,0.03,-0.12463090787907471,-0.7239274931822912,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0
21,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.1,0.0,0.0,0.0,1,0,1,0.0,0.0,0.6,0.0,0.6,4.17,0.0,1.0,1.0,0.0,0.0,0.0,0,50.0,15.0,7.5,0.0,0.0,16.8,0.1,0.04,0,0.1,0.0,0.0,0.61,0.0,-2.434868658596039,-1.4935916751908578,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
21,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.1,0.0,0.0,0.0,1,0,1,0.0,0.0,0.6,0.0,0.6,4.17,0.0,1.0,1.0,0.0,0.0,0.0,0,50.0,15.0,7.5,0.0,0.0,16.8,0.1,0.04,7,4.2,0.34,0.05,0.17,0.03,-2.434868658596039,-1.4935916751908578,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
20,4,1,11.0,7.0,0.0,34.0,0.0,2.0,0,9.0,82.7,0.0,0.2,0.4,1.0,9.0,33.0,7,5,2,1.57,0.0,5.7,6.5,-0.8,-0.17,10.0,1.0,1028.0,6.0,1.0,100.0,0,20.0,1.0,0.2,0.0,0.0,9.9,0.5,0.11,0,0.7,0.0,0.0,0.11,0.04,-0.9878448361931226,-1.3418438288741397,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0
24,5,0,1.0,4.0,0.0,31.0,0.0,1.0,0,0.0,63.2,0.0,0.1,0.0,1.0,0.0,0.0,26,26,0,0.77,-1.04,27.1,47.4,-20.3,-0.78,0.0,0.0,1321.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,-0.44778932980130615,-1.4935916751908578,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0
24,3,0,20.0,9.0,3.0,146.0,0.0,1.0,0,42.0,83.8,0.0,0.5,0.8,7.0,5.0,100.0,27,25,2,2.06,0.72,39.8,27.7,12.1,0.51,26.0,9.0,3301.0,18.0,10.0,64.3,1,21.4,0.59,0.13,0.07,0.33,10.4,1.6,0.12,1,2.1,0.04,0.0,0.07,0.02,1.9379236544289735,-0.7717788710149532,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0
19,0,0,4.0,31.0,2.0,31.0,1.0,1.0,0,0.0,70.8,0.0,2.3,2.9,14.0,12.0,33.0,26,9,17,1.04,0.21,19.1,14.0,5.1,0.54,65.0,101.0,1788.0,29.0,9.0,36.8,2,20.8,2.51,0.52,0.08,0.4,15.9,2.4,0.1,2,4.7,0.21,0.0,0.25,0.24,-1.1121387094746917,1.4880697270918697,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0
21,6,1,31.0,27.0,2.0,129.0,0.0,0.0,0,28.0,86.6,0.0,0.0,0.1,1.0,0.0,48.0,21,19,2,1.62,0.0,19.1,22.3,-3.2,-0.17,11.0,1.0,1897.0,11.0,10.0,76.9,2,30.8,0.72,0.22,0.15,0.5,9.1,2.0,0.15,2,2.0,0.11,0.0,0.11,0.0,1.3685304510225802,-0.8278239616663475,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0
23,2,0,23.0,13.0,2.0,98.0,2.0,0.0,0,2.0,80.4,8.0,6.4,6.3,67.0,41.0,103.0,36,31,5,2.42,1.77,61.4,25.9,35.5,1.21,64.0,180.0,2092.0,56.0,36.0,47.6,11,38.5,3.26,1.26,0.09,0.24,17.8,13.0,0.12,9,17.9,0.37,0.27,0.44,0.22,2.1978224447169903,0.6909654005805641,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0
22,7,1,27.0,12.0,0.0,53.0,0.0,1.0,0,15.0,60.4,0.0,0.2,0.4,4.0,4.0,38.0,22,16,6,1.41,0.12,20.6,19.7,0.9,0.05,11.0,27.0,437.0,13.0,3.0,42.1,2,40.0,0.3,0.12,0.4,1.0,16.9,0.5,0.11,2,0.8,0.12,0.0,0.03,0.01,-0.8476954174644042,-0.5744033262618808,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0
23,7,0,43.0,10.0,1.0,132.0,0.0,0.0,0,35.0,74.1,0.0,0.6,0.4,8.0,5.0,63.0,34,29,5,1.15,-0.57,30.3,40.3,-10.0,-0.35,11.0,40.0,1283.0,27.0,10.0,42.9,2,21.4,0.5,0.11,0.14,0.67,16.5,0.7,0.05,2,1.4,0.07,0.0,0.03,0.02,0.7596232234339337,-0.43454437873836393,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
19,1,0,15.0,19.0,1.0,86.0,0.0,1.0,0,15.0,82.2,1.0,0.6,0.8,14.0,16.0,54.0,21,16,5,1.0,-0.45,15.1,18.5,-3.4,-0.22,47.0,85.0,1702.0,30.0,19.0,48.1,1,40.0,0.96,0.38,0.07,0.17,19.8,0.6,0.04,1,1.2,0.06,0.06,0.04,0.04,0.4293163010078278,1.3143442114849007,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11100000.0
