Player,stats_Born,player_id
Moises Castillo,2001,817133.0
Carlinhos,1994,265666.0
Fernando Castro,1997,584630.0
Tomás Castro,1999,681831.0
Rodrigo Conceição,2000,426213.0
André Clóvis,1997,564890.0
Matheus Costa,1995,513346.0
Geny Catamo,2001,701979.0
Murilo Costa,1994,345061.0
Vitor Costa,1994,384741.0
Filipe Couto,1994,352764.0
Sandro Cruz,2001,481627.0
Julien Dacosta,1996,289196.0
Oday Dabbagh,1998,561217.0
Lucas Cunha,1997,355496.0
Renat Dadaşov,1999,335461.0
Dalberson,1997,554297.0
Hernán De La Fuente,1997,552628.0
Or Dasa,1998,398252.0
Juan Delgado,1993,184992.0
Denílson,1995,271498.0
Marcelo Djaló,1993,142022.0
Luís Esteves,1998,609518.0
Gonçalo Esteves,2004,726721.0
Ivan Dolček,2000,554565.0
Paulo Estrela Moreira,1999,357149.0
Gedson Fernandes,1999,337800.0
Miguel Falé,2004,742453.0
Ivanildo Fernandes,1996,340524.0
Volnei Feltes,2000,813229.0
Friday Etim,2002,929600.0
Roger Fernandes,2005,906329.0
Ricardo Fernandes,1994,372015.0
Joel Ferreira,1992,255238.0
Daniel Figueira,1998,475407.0
André Franco,1998,448470.0
Žiga Frelih,1998,383774.0
Nino Galović,1992,194005.0
João Gamboa,1996,364406.0
Godfried Frimpong,1999,364244.0
Pedro Ganchas,2000,487466.0
Sana Gomes,2002,867107.0
Geovani,2001,817676.0
Luis Gómez,1999,627097.0
Ivo Gonçalves,1984,45243.0
Jean Gorby,2002,631404.0
Gui Guedes,2002,696506.0
Tiago Gouveia,2001,479638.0
Tomás Händel,2000,645588.0
Raphael Guzzo,1995,197880.0
Henrique,1993,16306.0
Emmanuel Hackman,1995,375039.0
Norbert Haymamba,1999,829949.0
Manu Hernando,1998,396161.0
Lukáš Horníček,2002,629773.0
Tiago Ilori,1993,177859.0
Ismael,1999,351816.0
Giannelli Imbula,1992,130756.0
Jeimes,2001,728033.0
Jefferson,1994,262980.0
Anderson Jesus,1995,539183.0
Henrique Jocú,2001,479636.0
Joãozinho,1989,73783.0
Igor Julião,1994,223977.0
Jójó,2001,681827.0
Renato Junior,2002,796726.0
Eduardo Kau,1999,683557.0
Hamidou Keyta,1994,419293.0
Eboue Kouassi,1997,314137.0
Kobamelo Kodisang,1999,390478.0
Matías Lacava,2002,642721.0
Achraf Lazaar,1992,139173.0
Nuno Lima,2001,836336.0
André Lopes,2001,817523.0
Danny Loader,2000,392767.0
Bruno Lourenço,1998,314942.0
Miguel Maga,2002,729140.0
Gaius Makouta,1997,450173.0
José Manuel Velázquez,1990,99296.0
Juan Manuel Boselli,1999,487421.0
Pedro Malheiro,2001,818252.0
Marcelo,1997,373916.0
Abraham Marcus,2000,699632.0
Bruno Marques,1999,813109.0
José Marsà,2002,563139.0
Fábio Martins,1993,223029.0
Ricardo Matos,2000,535958.0
Diogo Mendes,1998,396443.0
Edmilson Mendes,2003,1001817.0
Nor Maviram,2001,700789.0
Francisco Meixedo,2001,564968.0
João Mendes,2000,684348.0
Alex Mendez,2000,526111.0
João Monteiro,2001,426212.0
Kevin Mirallas,1987,33639.0
António Montez,2001,694925.0
Mosquito,1996,288508.0
Luís Mota,2003,834258.0
Bruno Nascimento,1997,377511.0
Fran Navarro,1998,284883.0
Simone Muratore,1998,297648.0
Kosuke Nakamura,1995,165794.0
Flávio Nazinho,2003,668587.0
Alioune Ndour,2001,718643.0
Christian Neiva Afonso,1994,270055.0
Wellington Nem,1992,121988.0
Martim Neto,2003,549027.0
Payam Niazmand,1995,343044.0
Arsénio Martins Lafuente Nunes,1989,175600.0
Richard Ofori,1993,274756.0
Lawrence Ofori,1998,536081.0
Thales Oleques,1994,290250.0
Hugo Oliveira,2002,735822.0
João Othavio Basso,1997,410183.0
Pablo,2004,646740.0
Marcos Paulo,2001,612496.0
Francisco Pereira,2002,818247.0
Marcos Paulo,1988,77832.0
Pepê,1997,520662.0
Dinis Pinto,2000,663254.0
Luiz Phellype,1993,240578.0
Rui Pires,1998,398324.0
Quaresma,1996,530032.0
Álvaro Ramalho,1999,383804.0
Cláudio Ramos,1991,155396.0
Flávio Ramos,1994,278985.0
Filipe Relvas,1999,567497.0
Bruno Reis,1999,555752.0
Tomás Reymão,1998,464307.0
Eduardo Ribeiro,2001,479640.0
Ricardinho,2001,868887.0
Henrique Ribeiro,2002,817492.0
Ricardinho,1998,671657.0
Iván Rossi,1993,267433.0
André Ricardo,2000,683498.0
Alan Ruiz,1993,190442.0
Leonardo Ruíz,1996,344399.0
Safira,1995,443338.0
Braima Sambú,2001,817527.0
Elder Santana,1993,281437.0
Adílio Santos,1993,455945.0
Jeferson Santos,1992,443124.0
Rafael Santos,1997,323831.0
Luís Santos,2000,685807.0
Andrés Sarmiento,1998,474590.0
Pablo Santos,1992,265648.0
Adewele Sapara,1995,637802.0
Schürrle,2001,506175.0
Benny Silva,2001,479647.0
Rúben Semedo,1994,197602.0
André Silva,1997,198008.0
Alfa Semedo,1997,359210.0
João Miguel Macedo Silva,1995,336756.0
Pedro Manuel da Silva Moreira,1989,64371.0
Tiago Silva,1993,236997.0
Marco Soares,1984,33549.0
Carles Soria,1996,376484.0
Fabiano Souza,2000,657387.0
Miguel Sousa,1998,587107.0
André Teles,1997,443673.0
Kyosuke Tagawa,1999,469952.0
Rodrigo Valente,2001,479646.0
Iker Undabarrena,1995,181113.0
Igor Vekič,1998,341535.0
Luciano Vega,1999,741033.0
André Vidigal,1998,426624.0
Bernardo Vital,2000,690273.0
Ilija Vukotić,1999,344474.0
Bruno Wilson,1996,71830.0
António Xavier,1992,243783.0
Xadas,1997,345345.0
Emilijus Zubas,1990,113619.0
Elias Achouri,1999,645589.0
Sotiris Alexandropoulos,2001,481688.0
Alemão,2002,1005651.0
Pedro Álvaro,2000,375376.0
Paulo Vítor Fagundes dos Anjos,1988,419120.0
Andrezinho,1996,352559.0
Otavio Ataide,2002,818495.0
Mizuki Arai,1997,419615.0
Carnejy Antoine,1991,737772.0
Matheus Babi,1997,788861.0
Alexander Bah,1997,452607.0
Gabriel Batista,1998,401535.0
Jason Bahamboula,2001,749855.0
Ricardo Batista,1986,24846.0
Batxi,1998,514256.0
Berna,2003,549006.0
Celton Biai,2000,461963.0
Pedro Bicalho,2001,637808.0
Emmanuel Boateng,1996,332612.0
Victor Bobsin,2000,468323.0
Bolgado,1998,712087.0
Rafael Brito,2002,504075.0
Fabijan Buntić,1997,248349.0
Felippe Cardoso,1998,596067.0
Yago Cariello,1999,939763.0
Zé Carlos,2001,908936.0
Marcelo Carné,1990,14881.0
João Carvalho,1997,258005.0
Clayton,1999,733579.0
Dylan Collard,2000,724707.0
Fábio Conceição,2001,742506.0
Santiago Colombatto,1997,395122.0
Sérgio Conceição,1996,349944.0
João Pedro Araújo Correia,1996,383654.0
Antonio Cortés,2000,610336.0
Gonçalo Costa,2000,383014.0
Cuca,1991,552533.0
Augusto Dabo,2004,1043471.0
Ignacio De Arruabarrena,1997,367651.0
Dele,2001,530742.0
Shaquil Delos,1999,650809.0
Depú,2000,885694.0
Derick,1993,157154.0
Ousmane Diomande,2003,974982.0
Paulo Eduardo,2002,627229.0
Carlos Eduardo,1996,363794.0
Edu,2002,640428.0
Erison,1999,787238.0
Euller,1995,258624.0
Erick Ferigra,1999,331501.0
Eduardo Fereira,2000,490495.0
Rafael Fernandes,2002,744074.0
Vasco Fernandes,1986,24202.0
Diogo Ferreira,2001,637900.0
Vitó Ferreira,1997,350310.0
Théo Fonseca,2000,453200.0
Bernardo Folha,2002,723733.0
Hernâni Fortes,1991,172142.0
Bruno Gaspar,1993,230457.0
Afonso Freitas,2000,448264.0
Saviour Godwin,1996,295327.0
Rui Gomes,1997,364403.0
João Gonçalves,2000,690924.0
Vítor Gomes,1987,38780.0
Walter González,1995,353047.0
Yony González,1994,262474.0
João Graça,1995,257707.0
Carlos Isaac,1998,396324.0
Franco Israel,2000,492319.0
Índio,1999,842384.0
Héctor,1995,191217.0
Jhonatan,1991,212216.0
Jo,1995,401931.0
Michael Johnston,1999,297257.0
Joca,1996,200616.0
Stanley Kanu,1999,533762.0
Jorge Karse,2005,1042715.0
Juninho,1996,383638.0
Gustavo Klismahn,1999,606719.0
Takahiro Kunimoto,1997,296782.0
Chico Lamba,2003,744186.0
Leonardo Lelo,2000,669956.0
Yusuf Lawal,1998,534528.0
Julien Lomboto,2002,862204.0
Percy Liza,2000,665113.0
Né lopes,2000,641153.0
Tiago Machado,2004,1070536.0
Lucão,1992,143794.0
José Luis Rodríguez,1998,430339.0
Magrão,2000,818068.0
Zé Manuel,1990,113025.0
Giorgi Makaridze,1990,55977.0
Joao Marcos,2000,840426.0
Marlon,1997,273236.0
Alejandro Marqués,2000,525602.0
João Marques,2002,891971.0
Maurício,1988,43722.0
Rúben Marques,2002,663985.0
Rodrigo Martins,1998,588114.0
Mauro Meireles Couto,2005,1056907.0
Kevin Medina,2001,635904.0
Joe Mendes,2002,579284.0
Benji Michel,1997,627183.0
Bruno Messi,1996,393581.0
Enea Mihaj,1998,448920.0
Miguel Monteiro,2003,929603.0
Pablo Moreno,2002,466811.0
Kento Misao,1996,295059.0
Jonathan Monroy,2001,585536.0
Hélder Morim,2001,818240.0
Bogdan Milovanov,1998,392655.0
Rodrigo Moura,1996,543103.0
MT,2001,808475.0
Mor Ndiaye,2000,658737.0
Léo Natel,1997,351750.0
Rafa Mújica,1998,361504.0
Neto,1991,111819.0
Gonçalo Nogueira,2003,877140.0
Miguel Nóbrega,2000,409884.0
João Nunes,1995,198021.0
Nwankwo Obiora,1991,127769.0
Lucas Paes,1997,407841.0
Ryoya Ogawa,1996,353785.0
Monsuru Opeyemi,2003,718316.0
Bruno Onyemaechi,1999,701325.0
Jerome Opoku,1998,408563.0
Renato Pantalon,1997,410281.0
Kevin Pina,1997,544586.0
Gonçalo Pinto,2000,537476.0
Diogo Pinto,1999,462252.0
Gabriel Pereira,2000,742095.0
Matheus Pereira,2000,739438.0
Carlos Ponck,1995,341516.0
Xavi Quintillà,1996,204102.0
João Queirós,1998,415642.0
Rafa,2003,662261.0
Jesús Ramírez,1998,364945.0
Diego Rosa,2002,662327.0
Gustavo sá,2004,982575.0
Rildo,2000,395239.0
Josué Sá,1992,139341.0
Serdar Saatçı,2003,655899.0
Arthur Sales,2002,905691.0
Pedro Santos,2000,657435.0
Vincent Sasso,1991,122115.0
Alexander Schmidt,1998,307939.0
Andreas Schjelderup,2004,670103.0
Moustapha Seck,1996,268179.0
Serginho,2001,697716.0
António Silva,2003,650568.0
Joel silva,2003,929573.0
Guilherme Silva,2000,659219.0
André Simões,1989,131574.0
Lucas Soares,1998,684061.0
André Simões,2003,914629.0
Samuel Soares,2002,504072.0
Val Soares,1997,520665.0
Yuki Soma,1997,594069.0
Joel Soñora,1996,346644.0
Ismaila Soro,1998,466765.0
Vasco Sousa,2003,575716.0
Habib sylla,1999,567587.0
Morlaye Sylla,1998,402112.0
Martim Tavares,2003,924885.0
Mateo Tanlongo,2003,851804.0
João Teixeira,1994,132214.0
Nigel Thomas,2001,412952.0
Duplexe Tchamba,1998,490760.0
Pedro Tiba,1988,167165.0
Bastien Toma,1999,390179.0
Mamadou Tounkara,2001,820070.0
João Valido,2000,532900.0
Fernando Varela,1987,59084.0
Gabriel Veron,2002,627221.0
Bruno Ventura,2001,788995.0
Paulo Vitor,1999,524572.0
Vitinho,2000,468249.0
Masaki Watai,1999,550631.0
Gabriel Vieira,2002,627224.0
Wagner,1999,671572.0
Weverson,2000,412367.0
Roan Wilson,2002,645191.0
Moses Yaw,1999,527304.0
Abdul-Aziz Yakubu,1998,503212.0
Antonio Zarzana,2002,587562.0
Nermin Zolotić,1993,131740.0
Dennis Adeniran,1999,353147.0
Matheus Aiás,1996,369706.0
Alan,2000,418560.0
Rafael Alcobia,2003,916954.0
Almeida,2000,392770.0
Pedro Aparício,1995,542769.0
Óscar Aranda,2002,652332.0
Elves Baldé,1999,374987.0
Abdul Awudu,2001,706176.0
Gilberto Batista,2003,816572.0
Afonso Bastardo,2005,952282.0
Roko Baturina,2000,371008.0
Bruno Brigido,1991,178942.0
Bachir Belloumi,2002,857079.0
Jonathan Buatu Mananga,1993,137313.0
Aleksandar Busnić,1997,399844.0
Leonel Bucca,1999,830841.0
Rafael Bustamante,1999,587550.0
Luan Campos,2002,819249.0
Miguel Carvalho,1996,352015.0
Facundo Cáseres,2001,829434.0
Cambila,2002,666549.0
Ronie Carrillo,1996,348039.0
Midana Cassama,2002,1065901.0
Jesús Castillo,2001,658848.0
Tidjany Chabrol,2002,641576.0
Leo Cordeiro,1995,547187.0
Michel Costa,2001,740087.0
Vinicius Dias,1997,742091.0
Tiago Dias,1998,314886.0
Maxime Dominguez,1996,207561.0
Dida,1998,458464.0
Jean Felipe,1994,256013.0
Martim Fernandes,2006,935480.0
Diogo Fonseca,2002,481623.0
Taichi Fukui,2004,868622.0
Fabrício Garcia,2001,1070645.0
Vítor Gonçalves,1992,194547.0
Cristo González,1997,339707.0
André Geraldes,1991,154319.0
Guga,2003,1043030.0
Viktor Gyökeres,1998,325443.0
Justin de Haas,2000,420196.0
Gustavo Henrique,1999,461629.0
Léo Jabá,1998,468260.0
Jajá,2001,739477.0
Jardel,1997,378174.0
Nemanja Jović,2002,614424.0
Sylvester Jasper,2001,502074.0
Samuel Justo,2004,726705.0
Kaio,2004,823486.0
Kikas,1998,383807.0
Keliano,2003,1059814.0
Kevin Krygård,2000,418563.0
André Lacximicant,2001,752442.0
Larra,1997,439465.0
Orest Lebedenko,1998,524964.0
Miguel Lopes,1986,59248.0
Marcos Leonardo,2003,668267.0
Otso Liimatta,2004,718152.0
Thomas Luciano,2002,869063.0
Wallisson Luiz,1997,742073.0
Uładzisłaŭ Marozaŭ,2000,662415.0
Madson,1999,554300.0
Rodrigo Macedo,2003,801463.0
Gustavo Marques,2001,977465.0
Igor Marques,1999,688690.0
Nuno Matos,2004,982559.0
Rodrigo Melro,2004,927636.0
Miguel Menino,2003,808574.0
Vinicius Mingotti,2000,658664.0
Steve Mvoué,2002,666953.0
Cezary Miszta,2001,487167.0
Javi Montero,1999,396333.0
Davis Nascimento,2002,1074124.0
Zach Muscat,1993,198722.0
Nuno Namora,1998,517704.0
Diogo Nascimento,2002,654099.0
Régis N’Do,2001,711640.0
Mattheus Oliveira,1994,226138.0
Nélson Oliveira,1991,72768.0
Ivan Pavlic,2001,719383.0
Zé Pedro Figueiredo,1997,406151.0
Hildeberto Pereira,1996,290384.0
Wagner Pina,2002,1072017.0
Pedro Pinho,2000,699171.0
Sava Petrov,1998,423610.0
Diogo Pinto,2004,670711.0
Junior Pius,1995,314969.0
Gianluca Prestianni,2006,1000674.0
Rafael Pontelo,2003,974506.0
Miguel Puche García,2001,632901.0
Miguel Rebelo,2003,1071606.0
Cristian Ponde,1995,198005.0
João Rêgo,2005,931415.0
Rúben Tiago Rodrigues Ribeiro,1987,52480.0
Matí­as Rocha,2001,821824.0
João Reis,1992,172066.0
Pablo Roberto,1999,592375.0
Afonso Rodrigues,2002,927644.0
Benjamín Rollheiser,2000,491704.0
Igor Rossi Branco,1989,130616.0
Francesco Ruberto,1993,192968.0
Hevertton Santos,2001,695121.0
André Seruca,2000,683538.0
Artur Serobyan,2003,623120.0
Nkanyiso Shinga,2000,467610.0
Vinicius Silvestre,1994,286772.0
Francisco Silva,2005,741492.0
Gonçalo Sousa,2006,1050215.0
Hugo Souza,1999,574901.0
Harouna Sy,1996,524677.0
Diogo Spencer,2004,858252.0
Tamble,2000,842517.0
Ronaldo Tavares,1997,340531.0
Mirko Topić,2001,615302.0
Iker Unzueta,1998,605466.0
Alfonso Trezza,1999,741517.0
Alan Varela,2001,756990.0
Anatolii Trubin,2001,537844.0
Gustavo Varela,2005,931900.0
Hélio Varela,2002,840836.0
Paulo Victor,2001,875511.0
Jhon Velásquez,1995,414774.0
Ricardo Velho,1998,527026.0
Kiko Vilas Boas,1999,952730.0
Marious Vrousai,1998,395632.0
Vinícius Zanocelo,2001,646404.0
Nelson Abbey,2003,566677.0
Jorge Aguirre,2000,629385.0
Kerem Aktürkoğlu,1998,382528.0
Léo Alaba,1999,864733.0
Gonçalo Almeida,2003,933954.0
Arvin Appiah,2001,433257.0
Maximiliano Araújo,2000,572675.0
Gboly Ariyibi,1995,226958.0
Bright Arrey-Mbi,2003,580193.0
Afonso Assis,2006,1365020.0
Henrique Arreiol,2005,905345.0
João Aurélio,1988,84711.0
Daniel Azevedo,1998,383008.0
Ibrahima Ba,2005,1191154.0
Felix Bacher,2000,394134.0
Theofanis Bakoulas,2005,1060252.0
Adrian Bajrami,2002,582987.0
Álex Bermejo,1998,473695.0
Gui Beleza,2006,1292845.0
Simão Bertelli,1993,538253.0
Chico Banza,1998,574352.0
Sergio Bermejo,1997,372051.0
José Bica,2003,743987.0
Raúl Blanco,2001,636096.0
Kévin Boma,2002,709727.0
Pedro Bondo,2004,847484.0
Paulinho Bóia,1998,544895.0
Daniel Borges,2003,1083604.0
Biel,2001,875328.0
Alexandre Brito,2005,1061568.0
Tiago Brito,2004,1020686.0
Daniel Cabral,2002,662328.0
Lucas Calegari,2002,686597.0
André Candeias,2003,925413.0
Lazar Carević,1999,344457.0
Pedro Carvalho,2003,1072238.0
Cauê,2002,814268.0
Kevin Chamorro,2000,378521.0
Francisco Chissumba,2005,898721.0
Till Cissokho,2000,395228.0
Clayton,2000,733579.0
Semeu Commey,2004,1104233.0
João Costa,2000,539252.0
Marco Cruz,2004,670682.0
Amadou Dante,2000,649087.0
Mathias De Amorim,2004,1061975.0
Matheus Dias,2002,815384.0
Zeno Debast,2003,548193.0
Issiar Dramé,1999,461582.0
Demir Ege Tıknaz,2004,875337.0
Rui Encarnação,1998,671203.0
Nuno Felix,2004,858251.0
Eduardo Felicíssimo,2007,1081566.0
Vando Félix,2002,830452.0
Marvin Elimbi,2003,862628.0
Lucas França,1996,418615.0
Pedro Ferreira,1998,337799.0
Sidoine Fogning,2001,1234104.0
Tiago Ferreira,2002,506150.0
Rúben Furtado,2005,1073601.0
Tiago Galletto,2002,747810.0
João Tiago Serrão Garcês,1993,213510.0
García,2002,561613.0
Geovanny,2004,1174093.0
José Gomes,1996,305946.0
Pedro gomes,2003,1020649.0
William Gomes,2006,1004725.0
Samuel Granada,2000,428996.0
Marko Gudžulić,2002,831591.0
Deniz Gül,2004,1063292.0
Habraão,2001,965630.0
Igor,2003,739443.0
Isaac,2004,1084667.0
Thiago Helguera,2006,997827.0
Conrad Harder,2005,807386.0
Joel Jorquera,2000,633114.0
Kaique,2003,964590.0
Osman Kakay,1997,419576.0
Issiaka Kamate,2004,885623.0
Kali,2003,585959.0
Konstantinos Kostoulas,2005,898807.0
Andrian Kraev,1999,820371.0
Yan Lincon,2002,862568.0
Chiheb Labidi,2001,673511.0
Guilherme Liberato,2001,739442.0
Jérémy Livolant,1998,324806.0
Samuel Lobato,2001,549041.0
Tom van de Looi,1999,420189.0
Otar Mamageishvili,2003,724966.0
Vasco Lopes,1999,632857.0
Brian Mansilla,2002,981058.0
Nico Mantl,2000,349536.0
Alex Marques,2005,1294048.0
Gabri Martínez,2003,906948.0
Bernardo Martins,1997,450790.0
Tobías Medina,2004,856592.0
Yair Mena Palacios,2000,638218.0
Matheusinho,1998,401533.0
Gustavo Mendonça,2003,637788.0
John Mercado,2002,659804.0
Mehdi Merghem,1997,452877.0
Juan Mina,2004,742488.0
Iyad Mohamed,2001,805065.0
Rodrigo Mora,2007,957653.0
Paulo Moreira,2000,375392.0
Isaac Monteiro,2004,929867.0
Marco Moreno,2001,534376.0
Dylan Nandín,2002,862352.0
Nenê,1983,29091.0
Jonatás Noro,2005,1061378.0
Renato Nhaga,2007,1396595.0
Jonathan Mutombo,2002,721952.0
Andreas Ntoi,2003,724035.0
Samuel Obeng,1997,522719.0
Jandro Orellana,2000,388548.0
Leonardo Oliveira,2005,957736.0
Korede Osundina,2004,975138.0
Amine El Ouazzani,2001,735051.0
Afonso Patrão,2007,1006449.0
Tiago Parente,2004,925417.0
Daniel Penha,1998,468256.0
Diogo Pereira,2003,1173054.0
João Pedro,2003,626724.0
Francisco Petrasso,2002,985683.0
Petterson,2004,978057.0
Tomás Pérez,2005,1152154.0
Rodrigo Pinheiro,2002,549038.0
Jaime Pinto,1997,418425.0
Boris Popović,2000,470796.0
Diogo Prioste,2004,670718.0
Geovany Quenda,2007,1138758.0
Rafinha,2006,1189523.0
João Pinto,2002,927627.0
Leonardo Realpe,2001,656409.0
Yuri Ribeiro,1997,258032.0
Tiago Reis,1999,539949.0
Marco Ribeiro,2005,1153833.0
Rivaldo,2000,715140.0
Óscar Rivas,2000,890557.0
Diego Rodrigues,2005,984540.0
Rafael Rodrigues,2002,549034.0
Rodrigo Rodrigues,2007,1333982.0
Ignacio Rodríguez,2003,881014.0
Baptiste Roux,1999,796895.0
Caio Santana,2004,1179376.0
Sala,2003,766583.0
Bruno Santos,2003,567489.0
Leandro Santos,2005,1173926.0
Gabriel Santos,1999,742095.0
Václav Sejk,2002,629777.0
Pedro Santos,2003,825835.0
Léo Santos,1998,351894.0
Patrick Sequeira,1999,378482.0
Serginho,1999,836547.0
Naziru Shuabiu,2004,1367976.0
Alysson Silva,2002,574761.0
Sidney,1997,657155.0
José Silva,2005,1102159.0
João Simões,2007,958937.0
Tomás Silva,2006,1294049.0
Alexandre Sola,2003,1216111.0
Gustavo da Silva,1999,1047860.0
Djibril Soumaré,2003,1041532.0
Gerson Sousa,2002,659713.0
André Sousa,1990,187860.0
Valentim Sousa,2005,1293517.0
Cédric Teguia,2001,536831.0
Jorge Teixeira,1986,59791.0
Matheus Teixeira,1999,598975.0
Tomané,1992,139393.0
João Tomé,2003,551981.0
Diogo Travassos,2004,478317.0
Ulisses,1999,678991.0
João Vasconcelos,2005,898715.0
Eric Veiga,1997,251447.0
Vinícius,1999,663581.0
Frederico Venâncio,1993,169681.0
Zé Vitor,2001,879236.0
Güven Yalçın,1999,341019.0
Wendel,2000,589911.0
Yassir Zabiri,2005,1153105.0
Fūki Yamada,2001,432400.0
Karem Zoabi,2006,982557.0
Juan Carlos,1991,
Fábio,1990,
Alfon,1999,
Bernard,1992,
Iago,1997,
Iglesias,1998,
Lauti,2001,
Nano,1995,
Míchel,1988,
Nieto,1998,
Manuel Perez,1991,
Rodri,2000,
Calderón,2000,
Carlo,2001,
Cristo,2000,
Henrique,1994,
Gori,2002,
Vassilis Lambropoulos,1990,
Miguel,1999,
Mikael,1999,
Mickaël Barreto,1991,
Rubén,2001,
Raúl,2000,
Simo,2005,
Lauren Ulrich,2005,
Ângelo,2004,
Arthur,2003,
Karl Etta,2003,
Jordi,2001,
Tiago Fonseca Morais,2003,
Max Moerstedt,0,
Lucas,2001,
Max Svensson,0,
Pape Daouda Diongue,0,
Olabade Aluko,0,
Diego,2000,
Hannes Behrens,0,
Jake Evans,0,
Darío Fuentes,2003,
Kim Jisoo,2004,
Fer López,0,
Mateus Mane,0,
Kim Minsu,2006,
Chuky san jose,2004,
Ben Aissa Ben Amar,1997,
Diego Martín,2003,
Jeremy Monga,0,
Othman Boussaid,2000,
Vito van Crooy,1996,
Jop van den Avert,2000,
Danilo,1999,
Marc-Olivier Doué,2000,
Jan-Arie van der Heijden,1988,
Nicolas Elsek,1991,
Lassina Franck Traoré,2001,
Juan Familia-Castillo,2000,
Dimitrios Emmanouilidis,2000,
Luís Hungria,2001,
Mohamed El Hankouri,1997,
Llazaros Rota,1997,
Miguel,1997,
Bilal Ould-Chikh,1997,
Dries Saddiki,1996,
Tommy St. Jago,2000,
Henk Veerman,1993,
Trustin van 't Loo,2004,
Ioannis-Foivos Botos,2000,
Calvin Mac-Intosch,1989,
Ringo Meerveld,2000,
Mitchell Paulissen,1993,
Jonathan Okita,1995,
Gyan de Regt,2002,
Amourrichio Van Axel Dongen,2004,
Charles-Andréas Brym,1998,
Derensili Fernandes,2001,
Kian Fitz-Jim,2003,
Isak Määttä,2001,
Nicolas Isimat-Mirin,1991,
Walid Ould-Chikh,1999,
Fernando Pacheco Rivas,1999,
Vasileios Sourlis,2002,
Muhammet Tunahan Taşçı,2002,
Nathan Tjoe-A-On,2001,
Sjors Hermsen,0,
Ezechiel Fiemawhle,0,
Augustin Anello,2002,
Younes Taha El Idrissi,0,
Divaio Jhaïr-Bobson,2004,
Jochem van de Kamp,2003,
Manu Royo,1994,
Myron Mau-Asam,2004,
Uriel van Aalst,0,
Ofosu Boakye,0,
Argyrios Darelas,2003,
Logan Delaurier Chaubet,2002,
Abdurrahman Burak Sayın,0,
Sven Bouland,0,
Matt Garbett,2002,
Ro-Zangelo Daal,2004,
Marvin da Graça,1995,
Dario Grujcic,1999,
Hwang In-beom,1996,
Adam Kayed,2002,
Don-Angelo Konadu,2006,
Tim van de Loo,0,
Leftheris Lyratzis,2000,
Harry Kuster,2005,
Jens Mathijsen,0,
Emanuel Poku,2005,
Danilo Al Saed,1999,
Alaa Abbas,1997,
Per Van Loon,0,
Shiloh ’t Zand,2003,
Anderson,1997,
Roberto Olabe del Arco,1996,
Anderson,1998,
Miguel Filipe Nunes Cardoso,1994,
Franck-Yves Bambock,1995,
Júlio César,1994,
Francisco Chico,1998,
Jeriel Córdova,2002,
Anthony D'Alberto,1994,
Dudu,1999,
Francois-Xavier Fumu Tamuzo,1995,
Fernando Ferreira Fonseca,1997,
Gabriel,1993,
Jefferson Galego,1997,
Henrique,1986,
Henrique,1995,
Abdullahi Ibrahim Alhassan,1996,
João Mário Lopes,2000,
Julio,1995,
Braian Mansilla,1997,
Antreas Karo,1996,
Paulinho,1997,
Pedro Oliveira Casagrande,1999,
Madi Queita,1998,
Lee Seung-woo,1998,
Everton Soares,1996,
Denis-Will Poha,1997,
Kalindi Alves de Souza,1993,
Jorge Fernando Santos Silva,1996,
Robinho Vieira,1997,
Diogo Costa Rodrigues,1999,
Sessi D'Almeida,1995,
Daniel,1996,
Fernando,1993,
Mohammad Mohebbi,1998,
Nuno Gonçalo Moreira,1999,
Nelson,1998,
André Filipe Rio Liberal,2002,
Paul-Georges Ntep,1992,
Pité,1994,
Samu,1996,
Patrick,1998,
Sandro,1989,
Leandro Miguel Pereira Silva,1994,
Claudemir de Souza,1988,
Guo Tianyu,1999,
Hugues Zagbayou,1990,
Adriano,1999,
Leo Augusto Pereira,2000,
Benny,2000,
João Carlos,1995,
Beni,2002,
Nito Gomes,2002,
Ricardo Guimarães,1995,305425.0
Fábio,1997,
Ítalo,2002,
Park Ji-soo,1994,
Manuel Manu,2001,
Francisco Kiki,1998,
David Pastor,2000,
Nonoca,1998,
Robson,2000,
Amadou Ba-Sy,2001,
Fahem Benaissa Yahia,2002,
João Escoval,1997,
Florian Danho Seke,2000,
André Inácio,2002,
Kazu,2000,
Miro,2003,
Tashan Oakley-Boothe,2000,
Talys Oliveira,1999,
Paulinho,1999,
Joneston Omurwa,1998,
Ronald,2001,
Felipe Silva Lipe,2002,
Dylan Saint-Louis,1995,
Aloísio Souza Genézio,1996,
Jose Souza,2001,
Marcos Vinicios Sorriso,2001,
Ney Bahia,2004,
Bilal Abdelrahman Zeeni,2003,
Zinho,2003,
Franscisco Gonçalves,2004,
Carlos Eduardo,2002,
João Goulart Silva,2000,
João Ferreira Barros,2006,
Vitali Lystsov,1995,
Manú,2005,
Dieu-Merci Michel,2004,
Michel,2003,
Luís Carlos Rocha Rodrigues,1986,
Pereira,2002,
Guilherme Serrão,2003,
Luís Manuel Costa Silva,1992,
Mathías Abero,1990,142370.0
Sebastián Abreu,1976,53817.0
Alan Acevedo,2002,886385.0
Gabriel Acevedo,1995,369723.0
Agustín Acosta,2001,799593.0
Juan Acosta,1993,286206.0
Nahuel Acosta,1999,678966.0
Rafael Acosta,1990,57958.0
